date,open,high,low,close,volume
2022-04-12,17126.810421224007,17161.376474757828,17093.201530077444,17126.810421224007,243029
2022-04-13,17148.05158144778,17229.944037734218,17062.60536884795,17148.05158144778,497595
2022-04-14,17039.179321454405,17075.268223649644,16999.43582935791,17039.179321454405,182018
2022-04-15,17214.75909449238,17392.28844254817,17159.630567596017,17214.75909449238,223076
2022-04-18,17197.440898638277,17289.23506963947,17181.060069106254,17197.440898638277,258177
2022-04-19,17062.54349804421,17064.609725709102,17034.897312344827,17062.54349804421,494093
2022-04-20,17015.398422081667,17135.5458991329,16917.756290765137,17015.398422081667,279425
2022-04-21,17094.318363851144,17101.125440335614,17087.035376552893,17094.318363851144,445932
2022-04-22,17005.33185622036,17043.795518808467,16751.005557159137,17005.33185622036,459014
2022-04-25,16872.503002465048,16962.129192432338,16856.735972516362,16872.503002465048,315657
2022-04-26,16921.978693549998,16958.21771141622,16784.024526097244,16921.978693549998,445452
2022-04-27,16971.817667920237,16987.69855963651,16869.478072703518,16971.817667920237,420057
2022-04-28,16893.181865755363,16976.442446193116,16827.517446785234,16893.181865755363,102637
2022-04-29,16821.023832257757,16920.889077615062,16781.774413710384,16821.023832257757,404169
2022-05-02,16868.375586324222,17086.78424691552,16740.09106477991,16868.375586324222,337989
2022-05-03,16630.208835800036,16678.40593939353,16551.30543625475,16630.208835800036,332259
2022-05-04,16402.213479499056,16428.932383176132,16258.9103585069,16402.213479499056,461652
2022-05-05,16291.251740479378,16307.085558436347,16215.318903260792,16291.251740479378,182464
2022-05-06,16263.961375249572,16292.680789976137,16244.724744977371,16263.961375249572,390886
2022-05-09,16322.671741690825,16350.296545024281,16229.989967262236,16322.671741690825,111831
2022-05-10,16573.16572052412,16597.644403145674,16481.49179194043,16573.16572052412,213768
2022-05-11,16724.322719398682,16738.409698062474,16655.375514778167,16724.322719398682,346983
2022-05-12,16705.326591736863,16815.381077480855,16654.493141301395,16705.326591736863,447236
2022-05-13,16710.07967672701,16794.176709046213,16665.8833784822,16710.07967672701,453023
2022-05-16,16549.189085211678,16643.509414423195,16461.763224164355,16549.189085211678,450514
2022-05-17,16553.981657628476,16662.999150957126,16452.747184336215,16553.981657628476,488681
2022-05-18,16513.702258950216,16523.451001454632,16492.329036469582,16513.702258950216,204824
2022-05-19,16575.280002252868,16751.131697628967,16546.065659489366,16575.280002252868,188741
2022-05-20,16444.97321097876,16494.951292452817,16398.076146271167,16444.97321097876,118830
2022-05-23,16538.885705617362,16646.13992844928,16388.331956102153,16538.885705617362,417188
2022-05-24,16802.263269909778,16804.184445925872,16779.57539574143,16802.263269909778,436092
2022-05-25,16791.84571911879,16875.746363676128,16631.29426650446,16791.84571911879,169202
2022-05-26,16867.8298966619,16910.402184198792,16862.041359589453,16867.8298966619,399189
2022-05-27,16993.194780948466,17064.618880184255,16876.934561065533,16993.194780948466,317394
2022-05-30,16932.56762006161,16978.855635630247,16764.319193878106,16932.56762006161,302123
2022-05-31,16978.875320580948,16999.159312190382,16901.5057504228,16978.875320580948,469653
2022-06-01,16989.115449162106,17020.275560571557,16980.132132316616,16989.115449162106,257699
2022-06-02,17013.93099160585,17047.257722172006,16906.427900569608,17013.93099160585,377342
2022-06-03,16889.47381747835,16967.368930778663,16818.00465976474,16889.47381747835,431665
2022-06-06,16901.688788454074,17038.20167435331,16855.760191847952,16901.688788454074,206471
2022-06-07,16994.572719852662,17021.961213118208,16977.594255122574,16994.572719852662,391619
2022-06-08,17251.23059043824,17356.218001977628,17228.457233920275,17251.23059043824,336824
2022-06-09,17426.23969459927,17558.793785459482,17315.378009253654,17426.23969459927,119403
2022-06-10,17812.722842261006,17901.636018956597,17747.4844482062,17812.722842261006,103681
2022-06-13,17683.439062060654,17721.60171955014,17657.91092557395,17683.439062060654,453699
2022-06-14,17847.33547182307,17883.363003634604,17699.65881561071,17847.33547182307,481028
2022-06-15,17888.81453912172,17890.978692698664,17802.94408849559,17888.81453912172,455266
2022-06-16,18292.159534067174,18374.812827105718,18280.936477119234,18292.159534067174,215260
2022-06-17,18151.84604026501,18181.284638982717,18143.37163545359,18151.84604026501,273364
2022-06-20,18006.859800926883,18113.013822022524,17905.10270084344,18006.859800926883,205386
2022-06-21,17906.649473712965,18012.986266194643,17690.724229345404,17906.649473712965,333378
2022-06-22,17531.851369477346,17572.579376476966,17398.925393506022,17531.851369477346,498845
2022-06-23,17447.296616944488,17464.845077861366,17394.769932272568,17447.296616944488,193246
2022-06-24,17322.109689189663,17346.64540711236,17315.870537125553,17322.109689189663,195864
2022-06-27,17356.61563245154,17379.084203021095,17338.199484829875,17356.61563245154,308886
2022-06-28,17424.666877162403,17475.781597410416,17341.732566861858,17424.666877162403,370561
2022-06-29,17762.465216883113,17804.64251529375,17755.583991807227,17762.465216883113,481032
2022-06-30,17941.076793298445,18019.236851915815,17917.9550027166,17941.076793298445,265837
2022-07-01,17845.29921919908,17965.39626988391,17734.501274058708,17845.29921919908,436643
2022-07-04,17692.20478506263,17703.384452072554,17662.643197021454,17692.20478506263,493052
2022-07-05,17788.34899722995,17960.800725810444,17774.539986502587,17788.34899722995,345160
2022-07-06,17560.115416795175,17647.945084370724,17392.60881224837,17560.115416795175,287646
2022-07-07,17892.626031255666,17953.259217766496,17815.65329505179,17892.626031255666,359278
2022-07-08,18113.847408947688,18160.391650802598,18076.387471348207,18113.847408947688,389819
2022-07-11,18036.815454210857,18053.010871509774,17866.576084657674,18036.815454210857,356681
2022-07-12,17733.966814907024,17765.057127631146,17684.617341700952,17733.966814907024,271635
2022-07-13,17984.404854479893,18028.393551470777,17864.31564840795,17984.404854479893,111332
2022-07-14,17972.206704376313,18029.2434315398,17928.530981080105,17972.206704376313,354817
2022-07-15,18204.986431669444,18305.99678449964,18064.143191047988,18204.986431669444,381321
2022-07-18,17921.09551051356,17957.817506977593,17824.080461588117,17921.09551051356,492704
2022-07-19,17821.36565493675,17842.8633593368,17779.385231491244,17821.36565493675,320326
2022-07-20,17830.793905893013,17890.75652115636,17822.445867975308,17830.793905893013,299519
2022-07-21,17847.72799545985,18017.27087544734,17729.41570574672,17847.72799545985,361849
2022-07-22,17775.26545073247,17787.05345098085,17660.867080181983,17775.26545073247,419248
2022-07-25,17895.31830869606,17982.515869237228,17770.308935508736,17895.31830869606,446479
2022-07-26,17711.27548228659,17809.314535860867,17659.594040085634,17711.27548228659,477082
2022-07-27,17694.292851432925,17704.94314927688,17602.425954029575,17694.292851432925,180730
2022-07-28,17724.172433669482,17916.71628204416,17589.52667452863,17724.172433669482,498167
2022-07-29,17824.513343731353,17900.03773869203,17572.104367481126,17824.513343731353,337474
2022-08-01,17960.845814412194,18008.92054945233,17920.32984094374,17960.845814412194,390477
2022-08-02,17765.806540951722,17773.848524846388,17716.795939391886,17765.806540951722,383817
2022-08-03,17499.5641318969,17528.611687323504,17394.54384457381,17499.5641318969,476565
2022-08-04,17733.252653107633,17750.143547866923,17692.185865842544,17733.252653107633,140870
2022-08-05,17801.093000189638,17864.238089069862,17764.473783709516,17801.093000189638,353017
2022-08-08,17675.27763926156,17713.76435180124,17573.300060030968,17675.27763926156,227536
2022-08-09,17960.032245231017,18006.109228633304,17792.129139147102,17960.032245231017,433245
2022-08-10,17989.52407655538,18012.86968258231,17954.577557358396,17989.52407655538,384965
2022-08-11,18211.917568261768,18279.193346144224,18194.577647330054,18211.917568261768,125494
2022-08-12,18232.983526474913,18289.083452468607,18192.03053875004,18232.983526474913,199477
2022-08-15,18620.372019183716,18707.463102349782,18572.908067758297,18620.372019183716,488227
2022-08-16,18958.673700611085,19061.61760353739,18955.408921096834,18958.673700611085,305232
2022-08-17,18920.128209214912,18970.830694699962,18684.73084644956,18920.128209214912,474842
2022-08-18,19114.413428305863,19191.641182457424,19051.50326684649,19114.413428305863,473704
2022-08-19,19247.850548783805,19283.19800536787,19204.205209174706,19247.850548783805,494051
2022-08-22,19522.530848708844,19701.96083638797,19426.646520777645,19522.530848708844,380790
2022-08-23,19341.960638496563,19363.571989671957,19336.25628603517,19341.960638496563,223777
2022-08-24,19484.9158943028,19518.947936266955,19441.379528834714,19484.9158943028,177360
2022-08-25,19702.05787347109,19703.97090446649,19668.313252572036,19702.05787347109,399479
2022-08-26,19362.192699046656,19391.54382593512,19345.68993713545,19362.192699046656,431495
2022-08-29,19140.496864188095,19217.053291516368,19048.360965953685,19140.496864188095,477078
2022-08-30,18756.20664040662,18907.78591924121,18736.83042112553,18756.20664040662,233501
2022-08-31,18714.208207977066,18812.802368862016,18657.10964572923,18714.208207977066,404094
2022-09-01,18858.463624511205,18959.149237284946,18843.66228013893,18858.463624511205,160654
2022-09-02,19153.005033639813,19244.011264102694,19096.835851848085,19153.005033639813,469566
2022-09-05,19176.429075795124,19340.446355872245,19154.93072592256,19176.429075795124,472078
2022-09-06,19500.339908288126,19510.523884611302,19430.6642391921,19500.339908288126,219975
2022-09-07,19238.373809687684,19254.61308677731,19041.18612666177,19238.373809687684,299215
2022-09-08,18917.241280477698,18923.867248836854,18807.608861734123,18917.241280477698,453330
2022-09-09,18915.65832916981,19025.546794130874,18883.855930427537,18915.65832916981,466378
2022-09-12,18997.88859904244,19085.977356719068,18957.47154728388,18997.88859904244,202326
2022-09-13,19000.67479879706,19023.320656412376,18886.932301546844,19000.67479879706,177527
2022-09-14,18613.78938148134,18704.549997911792,18486.129154979513,18613.78938148134,448848
2022-09-15,18605.933336910395,18652.54996051747,18539.934276922206,18605.933336910395,266991
2022-09-16,18370.165903591576,18387.579132337527,18343.66246651907,18370.165903591576,196952
2022-09-19,18502.906064793853,18595.517373880346,18430.39747589727,18502.906064793853,422926
2022-09-20,18580.08452593911,18831.21594842498,18418.908184808155,18580.08452593911,433260
2022-09-21,18412.921227077928,18475.32955137944,18334.04284171197,18412.921227077928,451770
2022-09-22,18326.323394790652,18386.257407258963,18275.4177450816,18326.323394790652,246895
2022-09-23,18139.400791010015,18305.43371009645,18120.86331820235,18139.400791010015,146015
2022-09-26,18136.57910848426,18182.936440418,18027.56470858473,18136.57910848426,202877
2022-09-27,18319.815146834695,18445.640999945972,18283.57115935198,18319.815146834695,377483
2022-09-28,18146.52812148013,18158.999188159865,18117.72474881747,18146.52812148013,234563
2022-09-29,18247.359338118815,18334.29655945361,18216.990221077816,18247.359338118815,493922
2022-09-30,18158.525646427508,18304.90862691183,18150.04680806564,18158.525646427508,197493
2022-10-03,18022.06039458219,18140.547733063195,17974.362118085508,18022.06039458219,246800
2022-10-04,18011.200766803853,18158.88941874858,17874.81362283376,18011.200766803853,291480
2022-10-05,17831.843944301727,17898.01145233958,17803.170944510985,17831.843944301727,491670
2022-10-06,17740.82896454749,17747.520240977123,17585.159127205883,17740.82896454749,221648
2022-10-07,17535.083535704183,17675.536557368978,17533.470165039278,17535.083535704183,387307
2022-10-10,17890.67325933706,17912.684377219623,17870.52262574342,17890.67325933706,248790
2022-10-11,17905.55138781822,17981.045364043403,17843.53347337194,17905.55138781822,187508
2022-10-12,17787.797682546523,17980.879131742768,17674.90471222223,17787.797682546523,314839
2022-10-13,17834.63126853497,17850.315561585456,17682.812662749882,17834.63126853497,401763
2022-10-14,17822.93228819715,17833.91164284165,17804.901826004167,17822.93228819715,374270
2022-10-17,17791.72480172822,17840.78418194167,17646.557057406248,17791.72480172822,164926
2022-10-18,17910.331715350294,17914.23638674095,17844.687394809636,17910.331715350294,140633
2022-10-19,18055.605112131838,18208.63097328647,17891.4740714163,18055.605112131838,308726
2022-10-20,17967.660620020633,18023.59838210522,17898.021965797827,17967.660620020633,103317
2022-10-21,17871.93769484298,17889.32775641774,17822.518205057462,17871.93769484298,407124
2022-10-24,17830.9024739511,17897.097076967893,17810.03813784065,17830.9024739511,406259
2022-10-25,17425.695321226514,17540.706871714974,17404.04140134066,17425.695321226514,292718
2022-10-26,17167.873446809943,17220.3873184666,17064.8205689021,17167.873446809943,405302
2022-10-27,17412.56694333182,17415.791471871682,17400.34681518239,17412.56694333182,287035
2022-10-28,17709.554058926482,17747.56781369001,17535.374422659715,17709.554058926482,280388
2022-10-31,17673.535360753696,17734.72299411534,17574.812188576027,17673.535360753696,467508
2022-11-01,17784.654859025548,17909.709212593665,17768.12884622673,17784.654859025548,377648
2022-11-02,17848.916101916035,17856.33282388329,17821.250372705028,17848.916101916035,299665
2022-11-03,18411.30674964975,18549.82609154341,18406.097409511574,18411.30674964975,399340
2022-11-04,18627.8319084624,18698.62288212557,18514.29799359439,18627.8319084624,428082
2022-11-07,18612.685661953834,18620.35778799093,18431.10943350482,18612.685661953834,419532
2022-11-08,18442.291142544123,18576.694088086046,18429.050689896198,18442.291142544123,312369
2022-11-09,18152.465622247164,18180.530157953337,17987.461595293164,18152.465622247164,155501
2022-11-10,18198.335290337447,18266.77526263601,18129.207794950384,18198.335290337447,284381
2022-11-11,18068.26981386472,18097.10446972453,18059.736286170675,18068.26981386472,127043
2022-11-14,17817.86564669971,17937.285476466204,17780.482876172002,17817.86564669971,133635
2022-11-15,17710.23412731328,17876.282844645873,17633.736279860073,17710.23412731328,310387
2022-11-16,17525.608677710527,17535.68818796487,17413.49166916509,17525.608677710527,180691
2022-11-17,17831.973488684172,17846.25090751024,17739.09345572414,17831.973488684172,395276
2022-11-18,17998.921488279022,18059.33847491886,17946.405647804804,17998.921488279022,377510
2022-11-21,18006.046069855664,18025.240211405595,17994.385602286344,18006.046069855664,193944
2022-11-22,18283.20639045358,18351.94844291094,18230.198138333286,18283.20639045358,303179
2022-11-23,18306.16990972121,18335.373187504603,18241.467432433732,18306.16990972121,477411
2022-11-24,18155.972576258962,18228.235694389547,18078.305350845745,18155.972576258962,139236
2022-11-25,18443.342372341773,18542.568212603062,18291.23266798851,18443.342372341773,366294
2022-11-28,18552.30366859962,18554.28056948882,18452.992207501902,18552.30366859962,473513
2022-11-29,18367.183808972197,18541.781402877856,18300.180095620035,18367.183808972197,381567
2022-11-30,18340.693865323556,18346.256672402535,18307.55064345489,18340.693865323556,104137
2022-12-01,18187.563524581874,18251.98448995401,18069.96805471494,18187.563524581874,129992
2022-12-02,17942.738535533772,18078.539443354402,17891.38728706528,17942.738535533772,472684
2022-12-05,18118.77802157481,18282.131459254688,18077.956105507707,18118.77802157481,215140
2022-12-06,18476.103901342158,18622.44720272626,18303.36929651404,18476.103901342158,275993
2022-12-07,18224.45852214394,18248.79971500153,18118.59411476855,18224.45852214394,221225
2022-12-08,18336.54599551508,18383.187294452706,18310.58704849877,18336.54599551508,429061
2022-12-09,18225.02916996844,18369.11540330753,18197.613281629885,18225.02916996844,435834
2022-12-12,18144.227192833332,18225.42608541777,18034.50207132968,18144.227192833332,396379
2022-12-13,18044.532302145344,18088.115355900394,18009.43760591213,18044.532302145344,310047
2022-12-14,17895.989388351703,17909.12441927559,17873.487543166455,17895.989388351703,119122
2022-12-15,17913.26335819568,18057.664021722958,17895.863387578185,17913.26335819568,386100
2022-12-16,17771.766500488233,17851.458595038333,17704.607750168892,17771.766500488233,163879
2022-12-19,17828.67416803895,17852.611895167174,17735.188879766043,17828.67416803895,158560
2022-12-20,17828.13641828228,17907.57790113036,17680.572299082614,17828.13641828228,472454
2022-12-21,17793.689259283226,17985.132932256194,17750.66754537661,17793.689259283226,299757
2022-12-22,17639.396773582153,17702.823927277932,17585.40549786538,17639.396773582153,337268
2022-12-23,17545.2532296016,17563.77489712489,17502.161415211725,17545.2532296016,363312
2022-12-26,17687.191141750096,17774.493306689823,17655.52847138036,17687.191141750096,407268
2022-12-27,17784.912185931553,17796.584154099193,17772.516351067752,17784.912185931553,266969
2022-12-28,17618.149462151614,17624.91940195369,17552.99286326543,17618.149462151614,246104
2022-12-29,17644.177917305657,17664.014912049617,17475.73282472831,17644.177917305657,414941
2022-12-30,17786.20403625482,17844.00942888791,17668.966065598328,17786.20403625482,397438
2023-01-02,17495.402567256668,17510.1559741612,17489.044692096963,17495.402567256668,365660
2023-01-03,17599.548262663226,17638.438041619873,17563.33779537584,17599.548262663226,250823
2023-01-04,17490.388309675207,17585.74582606014,17482.584609636117,17490.388309675207,130373
2023-01-05,17599.305933313375,17723.463086325235,17595.999846937844,17599.305933313375,222026
2023-01-06,17472.296340732308,17480.90914604706,17321.05602973605,17472.296340732308,130270
2023-01-09,17162.769174066987,17164.386732705087,17034.482775430643,17162.769174066987,332931
2023-01-10,16889.402382127228,16949.208973963257,16885.912555966657,16889.402382127228,295889
2023-01-11,16905.630415500877,16925.343744111244,16868.184264047763,16905.630415500877,165184
2023-01-12,16957.935543997275,17038.75169200989,16877.253945615776,16957.935543997275,310765
2023-01-13,16811.44502205288,16835.579882641847,16725.608939483584,16811.44502205288,137879
2023-01-16,16927.65577432629,16979.491419632515,16887.581927697865,16927.65577432629,411741
2023-01-17,16652.236760702996,16682.3359721608,16629.952646640297,16652.236760702996,103626
2023-01-18,16649.0756450995,16744.285565814323,16578.585891646304,16649.0756450995,185936
2023-01-19,16453.786890650357,16462.717981969152,16278.7821574383,16453.786890650357,334873
2023-01-20,16353.522450301138,16356.239587291277,16345.419745982676,16353.522450301138,181515
2023-01-23,16369.122470765255,16386.15592238988,16319.78424505308,16369.122470765255,308137
2023-01-24,16234.961779722078,16245.395787649435,16199.8729173104,16234.961779722078,155390
2023-01-25,16179.766723475483,16332.006116300216,16141.740696968767,16179.766723475483,323032
2023-01-26,16351.574305064325,16396.436885574156,16293.720318067475,16351.574305064325,154144
2023-01-27,16264.284155874153,16271.83443514707,16206.369165397424,16264.284155874153,244454
2023-01-30,16409.02287077025,16422.13830673187,16399.943317951955,16409.02287077025,104025
2023-01-31,16229.997406249655,16313.393230608131,16157.234901131356,16229.997406249655,441524
2023-02-01,16324.392932100658,16427.70249275824,16255.668568665746,16324.392932100658,354043
2023-02-02,16569.354102583446,16641.113891457535,16538.76647837626,16569.354102583446,218910
2023-02-03,16164.47125642547,16242.825071686715,15929.521618855508,16164.47125642547,196055
2023-02-06,16042.336411594368,16076.602389925776,16012.271303960304,16042.336411594368,488333
2023-02-07,16143.283307694594,16195.444460414483,16059.455772057894,16143.283307694594,305782
2023-02-08,16117.933273374134,16261.004985907006,15986.469299653792,16117.933273374134,496659
2023-02-09,16185.902424900896,16282.502871348788,16085.758090779678,16185.902424900896,383539
2023-02-10,16095.076722570206,16169.046007290823,16086.272033828953,16095.076722570206,372869
2023-02-13,16116.787910745199,16197.4187757809,16009.720798553031,16116.787910745199,133461
2023-02-14,16099.174057451419,16153.156214813267,16073.964000667202,16099.174057451419,358072
2023-02-15,16296.329812489972,16409.79018140145,16246.91091625619,16296.329812489972,141115
2023-02-16,16345.878991374066,16366.315141723313,16308.618217344465,16345.878991374066,210084
2023-02-17,16409.283110801265,16432.969388276953,16371.616396432219,16409.283110801265,445876
2023-02-20,16348.976712252317,16370.256690651122,16292.196685953468,16348.976712252317,441701
2023-02-21,16276.413114647443,16287.343437452859,16182.468696286009,16276.413114647443,433404
2023-02-22,16213.202260357619,16278.931252993174,16071.188486510688,16213.202260357619,259762
2023-02-23,16285.381724264931,16349.993057805388,16253.631442241627,16285.381724264931,363551
2023-02-24,16224.035761983947,16365.87698830789,16211.214434620095,16224.035761983947,173568
2023-02-27,16279.146321158094,16385.314049490036,16271.281566846796,16279.146321158094,158560
2023-02-28,16627.42668045695,16765.6414986465,16592.84438247725,16627.42668045695,248866
2023-03-01,16781.33516653758,16867.97268618755,16701.980758402657,16781.33516653758,250953
2023-03-02,16734.182671309016,16828.45511919089,16683.290156905096,16734.182671309016,317364
2023-03-03,16944.75372465799,17037.184512067317,16833.161344626085,16944.75372465799,336770
2023-03-06,16883.128660025475,16917.807812420047,16817.619764459523,16883.128660025475,326024
2023-03-07,16544.34886356561,16635.81468244313,16461.443723574976,16544.34886356561,280775
2023-03-08,16384.127358911606,16401.7338265734,16322.487385120981,16384.127358911606,191288
2023-03-09,16082.99332853067,16107.76389521826,15965.041846355374,16082.99332853067,481164
2023-03-10,16033.671091417591,16096.17519410442,15993.474505879116,16033.671091417591,461445
2023-03-13,16044.28266059134,16149.39748006828,15966.041716760255,16044.28266059134,349836
2023-03-14,16323.02143285442,16436.930316639482,16280.938391159158,16323.02143285442,114390
2023-03-15,16384.58058522192,16430.635021891456,16304.425405517488,16384.58058522192,318547
2023-03-16,16356.200275120345,16373.310649464853,16313.498934853062,16356.200275120345,127307
2023-03-17,16500.720601601042,16639.610317900555,16409.66386421606,16500.720601601042,327436
2023-03-20,16140.840567765717,16205.877669073965,16114.144487108686,16140.840567765717,325121
2023-03-21,16186.857490935296,16264.94707035952,16123.712630347414,16186.857490935296,351063
2023-03-22,16320.330778117848,16452.16500851661,16211.753665322949,16320.330778117848,124502
2023-03-23,16084.88457811989,16184.156373786496,15988.633541909032,16084.88457811989,122486
2023-03-24,16277.969907603921,16326.190484513032,16205.231987132065,16277.969907603921,473957
2023-03-27,16341.257247810994,16343.414764147437,16268.297303301615,16341.257247810994,269330
2023-03-28,16280.639055694845,16303.445069215679,16131.702125129108,16280.639055694845,288788
2023-03-29,16392.227079979995,16458.58310369653,16358.648701689965,16392.227079979995,328300
2023-03-30,16775.192505630133,16810.76103390525,16715.445798865218,16775.192505630133,203920
2023-03-31,16813.93028391578,16853.76579265291,16622.11260935712,16813.93028391578,312566
2023-04-03,16864.00248482831,16865.22110048832,16811.922930955592,16864.00248482831,444912
2023-04-04,16793.953934704805,16839.825297185947,16665.056958679925,16793.953934704805,162785
2023-04-05,16658.100325259278,16658.63523933341,16501.51334647263,16658.100325259278,176050
2023-04-06,16805.44436865303,16842.112662685577,16745.557156893534,16805.44436865303,122738
2023-04-07,16668.440950492914,16677.57607321458,16511.49506027325,16668.440950492914,174231
2023-04-10,16688.40158099083,16695.774763731348,16657.33453163242,16688.40158099083,173606
2023-04-11,16616.004890784287,16646.745416195117,16579.67290051107,16616.004890784287,403806
2023-04-12,16704.13374383388,16725.74856404973,16688.667759167416,16704.13374383388,480457
2023-04-13,16768.264060177156,16902.296749647547,16732.594201048723,16768.264060177156,327369
2023-04-14,16951.60172252232,16999.144137921903,16932.760877009852,16951.60172252232,377267
2023-04-17,16872.534508295295,16897.46201760764,16764.645970462247,16872.534508295295,256688
2023-04-18,16834.67434291762,16893.339345076623,16754.5146622118,16834.67434291762,373326
2023-04-19,16676.61660714339,16704.45150537666,16620.166665298526,16676.61660714339,452513
2023-04-20,16609.879044361893,16707.306336033267,16545.71014471973,16609.879044361893,262403
2023-04-21,16680.95308215556,16711.78300248177,16611.71112884121,16680.95308215556,277170
2023-04-24,16816.167529530183,16825.18958367945,16740.461262001165,16816.167529530183,126128
2023-04-25,16667.876471007046,16705.18892307397,16630.271631592088,16667.876471007046,131556
2023-04-26,16821.90422243565,16954.02986331267,16722.361136874242,16821.90422243565,358470
2023-04-27,17059.761503458125,17155.873424905407,16959.276022264286,17059.761503458125,252948
2023-04-28,17138.9737739299,17241.287020793465,16996.10122231421,17138.9737739299,240021
2023-05-01,17471.341566486924,17483.828604652863,17338.276455250925,17471.341566486924,151962
2023-05-02,17343.40117598064,17493.63968937801,17279.610238920097,17343.40117598064,190054
2023-05-03,17134.08800712718,17325.24447250308,16981.440510557746,17134.08800712718,302278
2023-05-04,16835.070337122164,16888.778512979334,16695.623496005344,16835.070337122164,124099
2023-05-05,17096.938169408317,17139.752704511393,17052.105882614596,17096.938169408317,335943
2023-05-08,17217.84047311175,17372.89209685928,17154.538784685006,17217.84047311175,283683
2023-05-09,17216.393307655304,17263.107735525205,17154.286948649566,17216.393307655304,269957
2023-05-10,17273.17312757688,17341.210753245894,17182.476813559533,17273.17312757688,415288
2023-05-11,17085.453932987504,17138.49124818413,17020.743190595167,17085.453932987504,296292
2023-05-12,17514.76104561612,17529.486039635172,17394.737980283706,17514.76104561612,107837
2023-05-15,17545.913107313063,17587.32940858834,17484.923258928935,17545.913107313063,280427
2023-05-16,17573.614355717575,17747.53161352702,17548.68170040324,17573.614355717575,278371
2023-05-17,17710.534435242196,17776.763886969395,17623.055611133794,17710.534435242196,487356
2023-05-18,17804.83077241778,17900.33081259572,17729.440581711176,17804.83077241778,478824
2023-05-19,17853.48655579635,17874.843509155977,17741.936284168434,17853.48655579635,348003
2023-05-22,17719.745317630124,17903.506401008523,17650.69598831637,17719.745317630124,468946
2023-05-23,17812.386712916086,17894.268882332257,17808.91155907356,17812.386712916086,202413
2023-05-24,18158.7523914569,18388.486714480616,18120.808811638955,18158.7523914569,151012
2023-05-25,18413.64225743071,18439.974154559786,18227.129750141914,18413.64225743071,230193
2023-05-26,18718.093461038432,18821.132787762104,18617.87188275886,18718.093461038432,318168
2023-05-29,18630.56055767471,18812.986111868835,18452.506512404452,18630.56055767471,248178
2023-05-30,18453.605843317488,18567.053961221667,18335.460731281688,18453.605843317488,158123
2023-05-31,18438.997553548743,18484.79073235928,18421.52846374903,18438.997553548743,211825
2023-06-01,18458.13437125912,18501.07818593711,18365.15669011536,18458.13437125912,108720
2023-06-02,18670.487904427708,18680.378441765355,18553.337811958063,18670.487904427708,268733
2023-06-05,18360.8892143407,18603.651690536994,18343.93197151978,18360.8892143407,346103
2023-06-06,18652.691640560533,18792.86385096287,18565.218394030147,18652.691640560533,324970
2023-06-07,18631.868158982747,18655.506378581103,18630.703730393485,18631.868158982747,324866
2023-06-08,18560.575806785127,18603.97907962947,18294.379744989543,18560.575806785127,250862
2023-06-09,18380.07675408573,18479.860934040338,18226.73184183577,18380.07675408573,158655
2023-06-12,18082.260749794325,18091.119534445064,17986.53972309129,18082.260749794325,290715
2023-06-13,18240.895882726913,18268.991471815476,18225.135590225895,18240.895882726913,193448
2023-06-14,18263.06160149331,18298.825111058115,18192.57347479723,18263.06160149331,278446
2023-06-15,18034.30957204034,18058.57716490329,17994.516223089842,18034.30957204034,273979
2023-06-16,17807.492482444388,17838.049451774154,17742.214115101917,17807.492482444388,281143
2023-06-19,17755.704711886887,17810.886946554354,17735.37475026391,17755.704711886887,220507
2023-06-20,18062.849039777644,18096.230118295134,17895.05407254069,18062.849039777644,396956
2023-06-21,18024.190128051243,18058.174774036524,17969.82488982839,18024.190128051243,411714
2023-06-22,17759.701964692846,17762.30045894131,17733.225937221636,17759.701964692846,413045
2023-06-23,17724.170718662495,17823.96225307489,17667.572109361296,17724.170718662495,160186
2023-06-26,17683.890684411886,17688.434889360902,17590.332440451817,17683.890684411886,222066
2023-06-27,17211.62696526171,17364.210832462082,17179.990287488115,17211.62696526171,490508
2023-06-28,17210.404073312326,17318.99496799277,17197.660679543773,17210.404073312326,281323
2023-06-29,17178.540545268497,17256.336340536138,17102.863204546058,17178.540545268497,296243
2023-06-30,17307.264349509594,17363.838883738626,17245.631384351174,17307.264349509594,136160
2023-07-03,17638.03933605497,17690.570822731494,17533.38097649424,17638.03933605497,119156
2023-07-04,17846.71319238228,17969.359204629807,17718.543862213788,17846.71319238228,176208
2023-07-05,17806.844477776827,17996.992570694412,17785.644500237104,17806.844477776827,249001
2023-07-06,17616.72894812156,17893.11327524583,17612.67685847541,17616.72894812156,331226
2023-07-07,18082.043473649366,18177.521799310245,18000.25709137174,18082.043473649366,341766
2023-07-10,18101.44652229617,18121.651258625192,17995.303545704843,18101.44652229617,295413
2023-07-11,18112.6075944142,18117.57896187645,18052.345425342945,18112.6075944142,457521
2023-07-12,18116.82841980848,18142.695090702346,17940.98490369871,18116.82841980848,405007
2023-07-13,18161.62585074977,18208.948003583067,18081.86697523068,18161.62585074977,312909
2023-07-14,18143.848784415146,18202.382254539276,18109.556193619643,18143.848784415146,165439
2023-07-17,18047.581531220832,18097.718115717373,18026.696335436587,18047.581531220832,238266
2023-07-18,17956.70059608948,17964.743463451952,17898.656500752248,17956.70059608948,302459
2023-07-19,17959.32350517216,17977.043827823654,17939.957280810588,17959.32350517216,221361
2023-07-20,17869.508634084617,17883.02453032638,17791.511705369205,17869.508634084617,312986
